schema_version,session_id,starting_daily_pnl_usd,starting_utc_day,utc_day,config_fingerprint,code_fingerprint,selected_sports,ts,ticker,sport,league,series_ticker,milestone_id,event_ticker,scheduled_start_ts,event,detail,close_ts,can_close_early,mid,bid,ask,bid_qty,ask_qty
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785303999.323006,KXITFWMATCH-26JUL29SOZMIL-SOZ,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,6.5000,6.0000,7.0000,2552.31,3475.54
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785303999.474866,KXITFMATCH-26JUL29BRAPIE-PIE,Tennis,,KXITFMATCH,e7bed978-f0a4-4bc6-8904-d9b6730590e4,KXITFMATCH-26JUL29BRAPIE,1785305498.0,quote,,1786514400.0,true,85.5000,85.0000,86.0000,3461.00,1059.07
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785303999.5440269,KXITFWMATCH-26JUL29HOSDYU-DYU,Tennis,,KXITFWMATCH,eff22484-a537-4944-bd0e-5664e98b54bd,KXITFWMATCH-26JUL29HOSDYU,1785301687.0,quote,,1786510800.0,true,76.5000,75.0000,78.0000,33.00,516.41
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.121108,KXITFMATCH-26JUL28PADSAT-PAD,Tennis,,KXITFMATCH,03e1243d-7dee-4056-a032-cb914b77515a,KXITFMATCH-26JUL28PADSAT,1785294636.0,quote,,1786501800.0,true,36.5000,36.0000,37.0000,281.00,26123.17
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.192109,KXITFMATCH-26JUL28WENJON-JON,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,65.5000,65.0000,66.0000,11449.17,23247.40
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.262506,KXITFMATCH-26JUL28WENJON-WEN,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,34.5000,34.0000,35.0000,7952.84,22440.90
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.3327749,KXITFMATCH-26JUL28CHAHEI-CHA,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,75.0000,74.0000,76.0000,569.00,2.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.403476,KXITFWMATCH-26JUL29SOZMIL-MIL,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,92.5000,92.0000,93.0000,4421.29,105.15
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.516097,KXITFWMATCH-26JUL29YOSKIM-KIM,Tennis,,KXITFWMATCH,9b9eecb5-c6a0-414a-bcf3-57262192676d,KXITFWMATCH-26JUL29YOSKIM,1785301851.0,quote,,1786510800.0,true,60.0000,59.0000,61.0000,321.68,188.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.586943,KXITFMATCH-26JUL28CHAHEI-HEI,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,24.0000,23.0000,25.0000,159.00,61.25
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.657776,KXITFWMATCH-26JUL29SOZMIL-SOZ,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,6.5000,6.0000,7.0000,2552.31,3475.54
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.728191,KXITFMATCH-26JUL29BRAPIE-PIE,Tennis,,KXITFMATCH,e7bed978-f0a4-4bc6-8904-d9b6730590e4,KXITFMATCH-26JUL29BRAPIE,1785305498.0,quote,,1786514400.0,true,85.5000,85.0000,86.0000,3461.00,1059.07
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304001.7998312,KXITFWMATCH-26JUL29HOSDYU-DYU,Tennis,,KXITFWMATCH,eff22484-a537-4944-bd0e-5664e98b54bd,KXITFWMATCH-26JUL29HOSDYU,1785301687.0,quote,,1786510800.0,true,76.5000,75.0000,78.0000,33.00,516.41
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.3825622,KXITFMATCH-26JUL28PADSAT-PAD,Tennis,,KXITFMATCH,03e1243d-7dee-4056-a032-cb914b77515a,KXITFMATCH-26JUL28PADSAT,1785294636.0,quote,,1786501800.0,true,36.5000,36.0000,37.0000,281.00,26123.17
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.452534,KXITFMATCH-26JUL28WENJON-JON,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,65.5000,65.0000,66.0000,11449.17,23247.40
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.612792,KXITFMATCH-26JUL28WENJON-WEN,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,34.5000,34.0000,35.0000,7952.84,22440.90
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.6835032,KXITFMATCH-26JUL28CHAHEI-CHA,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,75.0000,74.0000,76.0000,42.00,10.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.754791,KXITFWMATCH-26JUL29SOZMIL-MIL,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,92.5000,92.0000,93.0000,4421.29,105.15
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.828475,KXITFWMATCH-26JUL29YOSKIM-KIM,Tennis,,KXITFWMATCH,9b9eecb5-c6a0-414a-bcf3-57262192676d,KXITFWMATCH-26JUL29YOSKIM,1785301851.0,quote,,1786510800.0,true,60.0000,59.0000,61.0000,321.68,188.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.898678,KXITFMATCH-26JUL28CHAHEI-HEI,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,24.0000,23.0000,25.0000,159.00,61.25
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304003.972724,KXITFWMATCH-26JUL29SOZMIL-SOZ,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,6.5000,6.0000,7.0000,1792.29,3672.13
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304004.042948,KXITFMATCH-26JUL29BRAPIE-PIE,Tennis,,KXITFMATCH,e7bed978-f0a4-4bc6-8904-d9b6730590e4,KXITFMATCH-26JUL29BRAPIE,1785305498.0,quote,,1786514400.0,true,85.5000,85.0000,86.0000,3461.00,1059.07
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304004.2023838,KXITFWMATCH-26JUL29HOSDYU-DYU,Tennis,,KXITFWMATCH,eff22484-a537-4944-bd0e-5664e98b54bd,KXITFWMATCH-26JUL29HOSDYU,1785301687.0,quote,,1786510800.0,true,76.5000,75.0000,78.0000,33.00,516.41
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304005.7802072,KXITFMATCH-26JUL28PADSAT-PAD,Tennis,,KXITFMATCH,03e1243d-7dee-4056-a032-cb914b77515a,KXITFMATCH-26JUL28PADSAT,1785294636.0,quote,,1786501800.0,true,35.5000,35.0000,36.0000,19646.91,42928.18
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304005.851677,KXITFMATCH-26JUL28WENJON-JON,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,65.5000,65.0000,66.0000,11449.17,23247.40
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304005.92265,KXITFMATCH-26JUL28WENJON-WEN,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,34.5000,34.0000,35.0000,7952.84,22440.90
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.0227818,KXITFMATCH-26JUL28CHAHEI-CHA,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,75.0000,74.0000,76.0000,42.00,10.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.0992901,KXITFWMATCH-26JUL29SOZMIL-MIL,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,93.5000,93.0000,94.0000,2360.47,2425.29
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.236458,KXITFWMATCH-26JUL29YOSKIM-KIM,Tennis,,KXITFWMATCH,9b9eecb5-c6a0-414a-bcf3-57262192676d,KXITFWMATCH-26JUL29YOSKIM,1785301851.0,quote,,1786510800.0,true,60.0000,59.0000,61.0000,321.68,188.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.3078668,KXITFMATCH-26JUL28CHAHEI-HEI,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,26.0000,25.0000,27.0000,5152.60,1542.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.377686,KXITFWMATCH-26JUL29SOZMIL-SOZ,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,6.5000,6.0000,7.0000,1792.29,3672.13
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.447983,KXITFMATCH-26JUL29BRAPIE-PIE,Tennis,,KXITFMATCH,e7bed978-f0a4-4bc6-8904-d9b6730590e4,KXITFMATCH-26JUL29BRAPIE,1785305498.0,quote,,1786514400.0,true,85.5000,85.0000,86.0000,3461.00,1059.07
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304006.5194,KXITFWMATCH-26JUL29HOSDYU-DYU,Tennis,,KXITFWMATCH,eff22484-a537-4944-bd0e-5664e98b54bd,KXITFWMATCH-26JUL29HOSDYU,1785301687.0,quote,,1786510800.0,true,76.5000,75.0000,78.0000,33.00,516.41
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.1047082,KXITFMATCH-26JUL28PADSAT-PAD,Tennis,,KXITFMATCH,03e1243d-7dee-4056-a032-cb914b77515a,KXITFMATCH-26JUL28PADSAT,1785294636.0,quote,,1786501800.0,true,35.5000,35.0000,36.0000,19646.91,42928.18
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.176416,KXITFMATCH-26JUL28WENJON-JON,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,65.5000,65.0000,66.0000,11449.17,23247.40
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.3317819,KXITFMATCH-26JUL28WENJON-WEN,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,34.5000,34.0000,35.0000,7952.84,22440.90
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.402532,KXITFMATCH-26JUL28CHAHEI-CHA,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,75.0000,74.0000,76.0000,42.00,10.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.472021,KXITFWMATCH-26JUL29SOZMIL-MIL,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,93.5000,93.0000,94.0000,2360.47,2425.29
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.544157,KXITFWMATCH-26JUL29YOSKIM-KIM,Tennis,,KXITFWMATCH,9b9eecb5-c6a0-414a-bcf3-57262192676d,KXITFWMATCH-26JUL29YOSKIM,1785301851.0,quote,,1786510800.0,true,60.0000,59.0000,61.0000,321.68,188.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.615586,KXITFMATCH-26JUL28CHAHEI-HEI,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,26.0000,25.0000,27.0000,5152.60,1542.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.6878421,KXITFWMATCH-26JUL29SOZMIL-SOZ,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,6.5000,6.0000,7.0000,1792.29,3672.13
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.758592,KXITFMATCH-26JUL29BRAPIE-PIE,Tennis,,KXITFMATCH,e7bed978-f0a4-4bc6-8904-d9b6730590e4,KXITFMATCH-26JUL29BRAPIE,1785305498.0,quote,,1786514400.0,true,85.5000,85.0000,86.0000,3461.00,1059.07
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304008.913238,KXITFWMATCH-26JUL29HOSDYU-DYU,Tennis,,KXITFWMATCH,eff22484-a537-4944-bd0e-5664e98b54bd,KXITFWMATCH-26JUL29HOSDYU,1785301687.0,quote,,1786510800.0,true,76.5000,75.0000,78.0000,33.00,516.41
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.49172,KXITFMATCH-26JUL28PADSAT-PAD,Tennis,,KXITFMATCH,03e1243d-7dee-4056-a032-cb914b77515a,KXITFMATCH-26JUL28PADSAT,1785294636.0,quote,,1786501800.0,true,35.5000,35.0000,36.0000,19646.91,42928.18
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.5626519,KXITFMATCH-26JUL28WENJON-JON,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,65.5000,65.0000,66.0000,11449.17,23145.93
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.634353,KXITFMATCH-26JUL28WENJON-WEN,Tennis,,KXITFMATCH,5195be65-3a9b-423a-9e35-55f2f5840354,KXITFMATCH-26JUL28WENJON,1785299448.0,quote,,1786501800.0,true,34.5000,34.0000,35.0000,7952.84,22440.90
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.7054741,KXITFMATCH-26JUL28CHAHEI-CHA,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,75.0000,74.0000,76.0000,42.00,10.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.7772968,KXITFWMATCH-26JUL29SOZMIL-MIL,Tennis,,KXITFWMATCH,0ba82ca4-7c3d-4fe6-9763-af01f430c473,KXITFWMATCH-26JUL29SOZMIL,1785301725.0,quote,,1786510800.0,true,93.5000,93.0000,94.0000,2360.47,2425.29
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.847504,KXITFWMATCH-26JUL29YOSKIM-KIM,Tennis,,KXITFWMATCH,9b9eecb5-c6a0-414a-bcf3-57262192676d,KXITFWMATCH-26JUL29YOSKIM,1785301851.0,quote,,1786510800.0,true,60.0000,59.0000,61.0000,321.68,188.00
6,ed2086c87d52482699dee6d41678911f,0,2026-07-29,2026-07-29,29354e42ef0c3a5dcfab2220f035fd1be5874df613426379bae1f33e112f560b,996bed4920d57ac31c4fb24ea30428fd6f75ebf5eff9ad3e616c6bcf81f64d7c,"[""Tennis""]",1785304010.948017,KXITFMATCH-26JUL28CHAHEI-HEI,Tennis,,KXITFMATCH,5ba6a34a-c169-4b0b-b8fd-b835a2127855,KXITFMATCH-26JUL28CHAHEI,1785299809.0,quote,,1786505400.0,true,26.0000,25.0000,27.0000,5152.60,1542.00
